Date Time,BLU.Stor.Inst.0.0.Best [ac-ft]
02-Jan-2001 07:00,4592.000
02-Jan-2001 08:03,4592.000
02-Jan-2001 09:05,4592.000
02-Jan-2001 10:03,4592.000
02-Jan-2001 11:03,4592.000
02-Jan-2001 12:03,4592.000
02-Jan-2001 13:01,4592.000
02-Jan-2001 14:05,4592.000
02-Jan-2001 15:05,4592.000
02-Jan-2001 16:01,4592.000
02-Jan-2001 17:03,4592.000
02-Jan-2001 18:05,4592.000
02-Jan-2001 19:02,4592.000
02-Jan-2001 20:05,4592.000
02-Jan-2001 21:02,4592.000
02-Jan-2001 22:05,4592.000
02-Jan-2001 23:04,4592.000
03-Jan-2001 00:04,4592.000
03-Jan-2001 01:01,4592.000
03-Jan-2001 02:03,4592.000
03-Jan-2001 03:04,4593.000
03-Jan-2001 04:08,4593.000
03-Jan-2001 05:05,4595.000
03-Jan-2001 06:04,4596.000
03-Jan-2001 07:00,4575.000
03-Jan-2001 07:03,4600.000
03-Jan-2001 08:02,4600.000
03-Jan-2001 09:04,4600.000
03-Jan-2001 10:04,4602.000
03-Jan-2001 11:03,4602.000
03-Jan-2001 12:07,4603.000
03-Jan-2001 13:07,4603.000
03-Jan-2001 14:05,4604.000
03-Jan-2001 15:08,4604.000
03-Jan-2001 16:08,4604.000
03-Jan-2001 17:04,4604.000
03-Jan-2001 18:05,4604.000
03-Jan-2001 19:03,4604.000
03-Jan-2001 20:03,4604.000
03-Jan-2001 21:07,4604.000
03-Jan-2001 22:05,4604.000
03-Jan-2001 23:05,4604.000
04-Jan-2001 00:08,4604.000
04-Jan-2001 01:06,4604.000
04-Jan-2001 02:03,4604.000
04-Jan-2001 03:05,4604.000
04-Jan-2001 04:06,4604.000
04-Jan-2001 05:03,4604.000
04-Jan-2001 06:04,4604.000
04-Jan-2001 07:00,4580.000
04-Jan-2001 07:04,4604.000
04-Jan-2001 08:06,4604.000
04-Jan-2001 09:03,4604.000
04-Jan-2001 10:06,4604.000
04-Jan-2001 11:04,4604.000
04-Jan-2001 12:05,4604.000
04-Jan-2001 13:03,4604.000
04-Jan-2001 14:01,4604.000
04-Jan-2001 15:06,4604.000
04-Jan-2001 16:05,4603.000
04-Jan-2001 17:07,4603.000
04-Jan-2001 18:03,4602.000
04-Jan-2001 19:05,4602.000
04-Jan-2001 20:04,4600.000
04-Jan-2001 21:04,4600.000
04-Jan-2001 22:08,4600.000
04-Jan-2001 23:09,4600.000
05-Jan-2001 00:04,4600.000
05-Jan-2001 01:09,4600.000
05-Jan-2001 02:05,4600.000
05-Jan-2001 03:06,4600.000
05-Jan-2001 04:02,4600.000
05-Jan-2001 05:02,4600.000
05-Jan-2001 06:02,4602.000
05-Jan-2001 07:02,4604.000
05-Jan-2001 08:01,4604.000
05-Jan-2001 09:03,4607.000
05-Jan-2001 10:04,4609.000
05-Jan-2001 11:00,4610.000
05-Jan-2001 12:01,4611.000
05-Jan-2001 13:01,4614.000
05-Jan-2001 14:02,4616.000
05-Jan-2001 15:01,4619.000
05-Jan-2001 16:02,4622.000
05-Jan-2001 17:02,4623.000
05-Jan-2001 18:05,4626.000
05-Jan-2001 19:01,4628.000
05-Jan-2001 20:01,4630.000
05-Jan-2001 21:02,4632.000
05-Jan-2001 22:01,4635.000
05-Jan-2001 23:02,4638.000
06-Jan-2001 00:02,4640.000
06-Jan-2001 01:00,4640.000
06-Jan-2001 02:03,4643.000
06-Jan-2001 03:01,4645.000
06-Jan-2001 04:07,4645.000
06-Jan-2001 05:07,4646.000
06-Jan-2001 06:06,4646.000
06-Jan-2001 07:05,4646.000
06-Jan-2001 08:01,4647.000
06-Jan-2001 09:03,4647.000
06-Jan-2001 10:04,4647.000
06-Jan-2001 11:04,4647.000
06-Jan-2001 12:03,4647.000
06-Jan-2001 13:04,4647.000
06-Jan-2001 14:06,4647.000
06-Jan-2001 15:08,4647.000
06-Jan-2001 16:03,4647.000
06-Jan-2001 17:05,4646.000
06-Jan-2001 18:04,4645.000
06-Jan-2001 19:01,4643.000
06-Jan-2001 20:05,4640.000
06-Jan-2001 21:05,4638.000
06-Jan-2001 22:05,4636.000
06-Jan-2001 23:03,4633.000
07-Jan-2001 00:06,4630.000
07-Jan-2001 01:06,4628.000
07-Jan-2001 02:02,4623.000
07-Jan-2001 03:05,4619.000
07-Jan-2001 04:04,4614.000
07-Jan-2001 05:03,4610.000
07-Jan-2001 06:04,4606.000
07-Jan-2001 07:05,4602.000
07-Jan-2001 08:03,4597.000
07-Jan-2001 09:03,4593.000
07-Jan-2001 10:06,4589.000
07-Jan-2001 11:04,4583.000
07-Jan-2001 12:07,4578.000
07-Jan-2001 13:09,4572.000
07-Jan-2001 14:10,4567.000
07-Jan-2001 15:06,4561.000
07-Jan-2001 16:04,4555.000
07-Jan-2001 17:07,4548.000
07-Jan-2001 18:03,4543.000
07-Jan-2001 19:05,4535.000
07-Jan-2001 20:07,4529.000
07-Jan-2001 21:03,4524.000
07-Jan-2001 22:03,4518.000
07-Jan-2001 23:03,4510.000
08-Jan-2001 00:04,4504.000
08-Jan-2001 01:03,4497.000
08-Jan-2001 02:04,4490.000
08-Jan-2001 03:06,4483.000
08-Jan-2001 04:02,4476.000
08-Jan-2001 05:01,4468.000
08-Jan-2001 06:02,4461.000
08-Jan-2001 07:00,4453.000
08-Jan-2001 07:04,4454.000
08-Jan-2001 08:05,4448.000
08-Jan-2001 09:02,4440.000
08-Jan-2001 10:01,4433.000
08-Jan-2001 11:03,4426.000
08-Jan-2001 12:01,4417.000
08-Jan-2001 13:01,4410.000
08-Jan-2001 14:01,4403.000
08-Jan-2001 15:05,4395.000
08-Jan-2001 16:03,4389.000
08-Jan-2001 17:03,4382.000
08-Jan-2001 18:01,4375.000
08-Jan-2001 19:03,4368.000
08-Jan-2001 20:03,4361.000
08-Jan-2001 21:05,4354.000
08-Jan-2001 22:04,4348.000
08-Jan-2001 23:04,4341.000
09-Jan-2001 00:01,4336.000
09-Jan-2001 01:01,4329.000
09-Jan-2001 02:02,4322.000
09-Jan-2001 03:03,4315.000
09-Jan-2001 04:06,4309.000
09-Jan-2001 05:05,4301.000
09-Jan-2001 06:03,4296.000
09-Jan-2001 07:00,4260.000
09-Jan-2001 07:01,4288.000
09-Jan-2001 08:03,4279.000
09-Jan-2001 09:02,4271.000
09-Jan-2001 10:01,4262.000
09-Jan-2001 11:12,4255.000
09-Jan-2001 12:02,4245.000
09-Jan-2001 13:09,4237.000
09-Jan-2001 14:05,4233.000
09-Jan-2001 15:02,4235.000
09-Jan-2001 16:06,4240.000
09-Jan-2001 17:05,4244.000
09-Jan-2001 18:03,4249.000
09-Jan-2001 19:04,4255.000
09-Jan-2001 20:04,4260.000
09-Jan-2001 21:03,4267.000
09-Jan-2001 22:05,4274.000
09-Jan-2001 23:03,4281.000
10-Jan-2001 00:03,4288.000
10-Jan-2001 01:05,4296.000
10-Jan-2001 02:05,4302.000
10-Jan-2001 03:02,4310.000
10-Jan-2001 04:00,4319.000
10-Jan-2001 05:04,4326.000
10-Jan-2001 06:04,4334.000
10-Jan-2001 07:02,4341.000
10-Jan-2001 08:01,4348.000
10-Jan-2001 09:07,4354.000
10-Jan-2001 10:04,4362.000
10-Jan-2001 11:04,4366.000
10-Jan-2001 12:06,4372.000
10-Jan-2001 13:05,4378.000
10-Jan-2001 14:04,4382.000
10-Jan-2001 15:05,4386.000
10-Jan-2001 16:06,4389.000
10-Jan-2001 17:07,4395.000
10-Jan-2001 18:03,4399.000
10-Jan-2001 19:05,4403.000
10-Jan-2001 20:02,4406.000
10-Jan-2001 21:05,4412.000
10-Jan-2001 22:07,4414.000
10-Jan-2001 23:01,4419.000
11-Jan-2001 00:03,4420.000
11-Jan-2001 01:03,4424.000
11-Jan-2001 02:04,4426.000
11-Jan-2001 03:03,4428.000
11-Jan-2001 04:02,4431.000
11-Jan-2001 05:06,4435.000
11-Jan-2001 06:04,4435.000
11-Jan-2001 07:00,4412.000
11-Jan-2001 07:03,4437.000
11-Jan-2001 08:03,4440.000
11-Jan-2001 09:03,4441.000
11-Jan-2001 11:04,4458.000
11-Jan-2001 12:03,4473.000
11-Jan-2001 13:05,4484.000
11-Jan-2001 14:04,4501.000
11-Jan-2001 15:03,4512.000
11-Jan-2001 16:04,4526.000
11-Jan-2001 17:04,4540.000
11-Jan-2001 18:05,4554.000
11-Jan-2001 19:04,4567.000
11-Jan-2001 20:03,4581.000
11-Jan-2001 21:03,4592.000
11-Jan-2001 22:03,4604.000
11-Jan-2001 23:04,4616.000
12-Jan-2001 00:06,4629.000
12-Jan-2001 01:03,4643.000
12-Jan-2001 02:06,4652.000
12-Jan-2001 03:04,4664.000
12-Jan-2001 04:04,4679.000
12-Jan-2001 05:03,4687.000
12-Jan-2001 06:04,4699.000
12-Jan-2001 07:05,4711.000
12-Jan-2001 08:04,4723.000
12-Jan-2001 09:02,4732.000
12-Jan-2001 10:02,4743.000
12-Jan-2001 11:01,4753.000
12-Jan-2001 12:06,4763.000
12-Jan-2001 13:01,4775.000
12-Jan-2001 14:01,4785.000
12-Jan-2001 15:01,4795.000
12-Jan-2001 16:02,4807.000
12-Jan-2001 17:01,4815.000
12-Jan-2001 18:01,4826.000
12-Jan-2001 19:01,4839.000
12-Jan-2001 20:01,4847.000
12-Jan-2001 21:04,4859.000
12-Jan-2001 22:03,4868.000
12-Jan-2001 23:01,4878.000
13-Jan-2001 00:02,4888.000
13-Jan-2001 01:00,4899.000
13-Jan-2001 02:01,4911.000
13-Jan-2001 03:01,4922.000
13-Jan-2001 04:01,4933.000
13-Jan-2001 05:01,4943.000
13-Jan-2001 06:02,4955.000
13-Jan-2001 07:02,4967.000
13-Jan-2001 08:01,4981.000
13-Jan-2001 09:02,4992.000
13-Jan-2001 10:03,5007.000
13-Jan-2001 11:01,5017.000
13-Jan-2001 12:03,5032.000
13-Jan-2001 13:04,5046.000
13-Jan-2001 14:03,5057.000
13-Jan-2001 15:04,5069.000
13-Jan-2001 16:03,5080.000
13-Jan-2001 17:03,5094.000
13-Jan-2001 18:02,5107.000
13-Jan-2001 19:03,5121.000
13-Jan-2001 20:04,5137.000
13-Jan-2001 21:03,5155.000
13-Jan-2001 22:03,5174.000
13-Jan-2001 23:02,5192.000
14-Jan-2001 00:03,5211.000
14-Jan-2001 01:03,5229.000
14-Jan-2001 02:03,5247.000
14-Jan-2001 03:03,5265.000
14-Jan-2001 04:04,5283.000
14-Jan-2001 05:02,5301.000
14-Jan-2001 06:01,5317.000
14-Jan-2001 07:01,5335.000
14-Jan-2001 08:01,5350.000
14-Jan-2001 09:01,5366.000
14-Jan-2001 10:02,5383.000
14-Jan-2001 11:02,5401.000
14-Jan-2001 12:01,5416.000
14-Jan-2001 13:02,5431.000
14-Jan-2001 14:01,5447.000
14-Jan-2001 15:02,5463.000
14-Jan-2001 16:03,5478.000
14-Jan-2001 17:02,5494.000
14-Jan-2001 18:01,5510.000
14-Jan-2001 19:01,5527.000
14-Jan-2001 20:01,5544.000
14-Jan-2001 21:01,5562.000
14-Jan-2001 22:01,5577.000
14-Jan-2001 23:03,5594.000
15-Jan-2001 00:01,5611.000
15-Jan-2001 01:01,5625.000
15-Jan-2001 02:01,5641.000
15-Jan-2001 03:01,5657.000
15-Jan-2001 04:01,5672.000
15-Jan-2001 05:01,5687.000
15-Jan-2001 06:02,5700.000
15-Jan-2001 07:03,5714.000
15-Jan-2001 08:01,5729.000
15-Jan-2001 09:03,5745.000
15-Jan-2001 10:02,5755.000
15-Jan-2001 11:01,5769.000
15-Jan-2001 12:03,5784.000
15-Jan-2001 13:03,5795.000
15-Jan-2001 14:06,5809.000
15-Jan-2001 15:04,5820.000
15-Jan-2001 16:03,5834.000
15-Jan-2001 17:03,5845.000
15-Jan-2001 18:01,5858.000
15-Jan-2001 19:03,5871.000
15-Jan-2001 20:02,5882.000
15-Jan-2001 21:01,5896.000
15-Jan-2001 22:01,5906.000
15-Jan-2001 23:02,5919.000
16-Jan-2001 00:02,5930.000
16-Jan-2001 01:01,5941.000
16-Jan-2001 02:02,5954.000
16-Jan-2001 03:01,5964.000
16-Jan-2001 04:01,5975.000
16-Jan-2001 05:03,5986.000
16-Jan-2001 06:02,5994.000
16-Jan-2001 07:05,6004.000
16-Jan-2001 08:01,6015.000
16-Jan-2001 09:03,6026.000
16-Jan-2001 10:03,6034.000
16-Jan-2001 11:02,6044.000
16-Jan-2001 12:01,6053.000
16-Jan-2001 13:01,6061.000
16-Jan-2001 14:01,6072.000
16-Jan-2001 15:01,6080.000
16-Jan-2001 16:01,6089.000
16-Jan-2001 17:02,6097.000
16-Jan-2001 18:03,6107.000
16-Jan-2001 19:02,6115.000
16-Jan-2001 20:04,6125.000
16-Jan-2001 21:01,6133.000
16-Jan-2001 22:01,6141.000
16-Jan-2001 23:01,6149.000
17-Jan-2001 00:03,6158.000
17-Jan-2001 01:02,6166.000
17-Jan-2001 02:01,6174.000
17-Jan-2001 03:01,6182.000
17-Jan-2001 04:03,6188.000
17-Jan-2001 05:01,6197.000
17-Jan-2001 06:02,6205.000
17-Jan-2001 07:02,6211.000
17-Jan-2001 08:03,6219.000
17-Jan-2001 09:09,6226.000
17-Jan-2001 10:03,6234.000
17-Jan-2001 11:06,6240.000
17-Jan-2001 12:07,6247.000
17-Jan-2001 13:06,6254.000
17-Jan-2001 14:06,6260.000
17-Jan-2001 15:04,6267.000
17-Jan-2001 16:06,6273.000
17-Jan-2001 17:06,6280.000
17-Jan-2001 18:05,6287.000
17-Jan-2001 19:06,6295.000
17-Jan-2001 20:01,6301.000
17-Jan-2001 21:06,6308.000
17-Jan-2001 22:08,6315.000
17-Jan-2001 23:01,6322.000
18-Jan-2001 00:01,6328.000
18-Jan-2001 01:01,6334.000
18-Jan-2001 02:04,6339.000
18-Jan-2001 03:03,6348.000
18-Jan-2001 04:03,6353.000
18-Jan-2001 05:02,6361.000
18-Jan-2001 06:01,6366.000
18-Jan-2001 07:01,6372.000
18-Jan-2001 08:01,6379.000
18-Jan-2001 09:01,6384.000
18-Jan-2001 10:01,6389.000
18-Jan-2001 11:03,6396.000
18-Jan-2001 12:03,6402.000
18-Jan-2001 13:01,6407.000
18-Jan-2001 14:01,6412.000
18-Jan-2001 15:02,6419.000
18-Jan-2001 16:00,6424.000
18-Jan-2001 17:02,6429.000
18-Jan-2001 18:03,6435.000
18-Jan-2001 19:01,6440.000
18-Jan-2001 20:03,6447.000
18-Jan-2001 21:01,6454.000
18-Jan-2001 22:03,6461.000
18-Jan-2001 23:01,6466.000
19-Jan-2001 00:05,6474.000
19-Jan-2001 01:00,6480.000
19-Jan-2001 02:02,6487.000
19-Jan-2001 03:03,6497.000
19-Jan-2001 04:03,6505.000
19-Jan-2001 05:01,6516.000
19-Jan-2001 06:01,6528.000
19-Jan-2001 07:02,6539.000
19-Jan-2001 08:03,6552.000
19-Jan-2001 09:05,6567.000
19-Jan-2001 10:03,6584.000
19-Jan-2001 11:01,6605.000
19-Jan-2001 12:08,6627.000
19-Jan-2001 13:06,6649.000
19-Jan-2001 14:01,6673.000
19-Jan-2001 15:00,6696.000
19-Jan-2001 16:03,6718.000
19-Jan-2001 17:04,6741.000
19-Jan-2001 18:01,6764.000
19-Jan-2001 19:01,6787.000
19-Jan-2001 20:00,6809.000
19-Jan-2001 21:03,6831.000
19-Jan-2001 22:02,6853.000
19-Jan-2001 23:08,6875.000
20-Jan-2001 00:06,6896.000
20-Jan-2001 01:07,6917.000
20-Jan-2001 02:06,6937.000
20-Jan-2001 03:07,6958.000
20-Jan-2001 04:03,6977.000
20-Jan-2001 05:00,6996.000
20-Jan-2001 06:01,7017.000
20-Jan-2001 07:04,7034.000
20-Jan-2001 08:07,7055.000
20-Jan-2001 09:05,7073.000
20-Jan-2001 10:02,7088.000
20-Jan-2001 11:00,7108.000
20-Jan-2001 12:03,7123.000
20-Jan-2001 13:03,7143.000
20-Jan-2001 14:09,7158.000
20-Jan-2001 15:06,7175.000
20-Jan-2001 16:05,7192.000
20-Jan-2001 17:10,7208.000
20-Jan-2001 18:05,7224.000
20-Jan-2001 19:04,7240.000
20-Jan-2001 20:02,7256.000
20-Jan-2001 21:10,7272.000
20-Jan-2001 22:03,7288.000
20-Jan-2001 23:04,7304.000
21-Jan-2001 00:01,7320.000
21-Jan-2001 01:04,7334.000
21-Jan-2001 02:00,7348.000
21-Jan-2001 03:02,7364.000
21-Jan-2001 04:00,7377.000
21-Jan-2001 05:02,7393.000
21-Jan-2001 06:02,7409.000
21-Jan-2001 07:02,7425.000
21-Jan-2001 08:02,7443.000
21-Jan-2001 09:04,7461.000
21-Jan-2001 10:02,7481.000
21-Jan-2001 11:03,7503.000
21-Jan-2001 12:02,7526.000
21-Jan-2001 13:06,7550.000
21-Jan-2001 14:03,7579.000
21-Jan-2001 15:01,7612.000
21-Jan-2001 16:03,7646.000
21-Jan-2001 17:02,7681.000
21-Jan-2001 18:01,7720.000
21-Jan-2001 19:01,7758.000
21-Jan-2001 20:02,7799.000
21-Jan-2001 21:02,7840.000
21-Jan-2001 22:01,7885.000
21-Jan-2001 23:03,7929.000
22-Jan-2001 00:02,7972.000
22-Jan-2001 01:01,8017.000
22-Jan-2001 02:03,8058.000
22-Jan-2001 03:04,8102.000
22-Jan-2001 04:03,8146.000
22-Jan-2001 05:06,8187.000
22-Jan-2001 06:02,8227.000
22-Jan-2001 07:00,8282.000
22-Jan-2001 07:04,8269.000
22-Jan-2001 08:04,8312.000
22-Jan-2001 09:05,8352.000
22-Jan-2001 10:05,8393.000
22-Jan-2001 11:03,8431.000
22-Jan-2001 12:02,8472.000
22-Jan-2001 13:02,8509.000
22-Jan-2001 14:06,8548.000
22-Jan-2001 15:06,8587.000
22-Jan-2001 16:03,8622.000
22-Jan-2001 17:01,8660.000
22-Jan-2001 18:01,8695.000
22-Jan-2001 19:01,8731.000
22-Jan-2001 20:01,8767.000
22-Jan-2001 21:02,8800.000
22-Jan-2001 22:02,8836.000
22-Jan-2001 23:06,8870.000
23-Jan-2001 00:01,8904.000
23-Jan-2001 01:03,8936.000
23-Jan-2001 02:02,8972.000
23-Jan-2001 03:03,9004.000
23-Jan-2001 04:05,9037.000
23-Jan-2001 05:02,9069.000
23-Jan-2001 06:07,9101.000
23-Jan-2001 07:00,9149.000
23-Jan-2001 07:03,9134.000
23-Jan-2001 08:04,9162.000
23-Jan-2001 09:04,9195.000
23-Jan-2001 10:02,9226.000
23-Jan-2001 11:06,9255.000
23-Jan-2001 12:02,9283.000
23-Jan-2001 13:01,9310.000
23-Jan-2001 14:04,9339.000
23-Jan-2001 15:03,9367.000
23-Jan-2001 16:02,9392.000
23-Jan-2001 17:03,9421.000
23-Jan-2001 18:03,9446.000
23-Jan-2001 19:01,9473.000
23-Jan-2001 20:00,9498.000
23-Jan-2001 21:01,9529.000
23-Jan-2001 22:01,9550.000
23-Jan-2001 23:04,9577.000
24-Jan-2001 00:10,9602.000
24-Jan-2001 01:00,9630.000
24-Jan-2001 02:02,9655.000
24-Jan-2001 03:01,9680.000
24-Jan-2001 04:03,9705.000
24-Jan-2001 05:01,9728.000
24-Jan-2001 06:04,9754.000
24-Jan-2001 07:00,9795.000
24-Jan-2001 07:06,9782.000
24-Jan-2001 08:01,9805.000
24-Jan-2001 09:02,9828.000
24-Jan-2001 10:04,9851.000
24-Jan-2001 11:01,9875.000
24-Jan-2001 12:01,9900.000
24-Jan-2001 13:01,9922.000
24-Jan-2001 14:02,9941.000
24-Jan-2001 15:01,9964.000
24-Jan-2001 16:02,9988.000
24-Jan-2001 17:02,9999.000
24-Jan-2001 18:03,10000.000
24-Jan-2001 19:02,10050.000
24-Jan-2001 20:02,10100.000
24-Jan-2001 21:03,10100.000
24-Jan-2001 22:00,10100.000
24-Jan-2001 23:03,10120.000
25-Jan-2001 00:00,10200.000
25-Jan-2001 01:03,10200.000
25-Jan-2001 02:01,10200.000
25-Jan-2001 03:00,10200.000
25-Jan-2001 04:01,10200.000
25-Jan-2001 05:01,10280.000
25-Jan-2001 06:05,10300.000
25-Jan-2001 07:00,10310.000
25-Jan-2001 07:01,10300.000
25-Jan-2001 08:05,10300.000
25-Jan-2001 09:02,10300.000
25-Jan-2001 10:01,10300.000
25-Jan-2001 11:01,10390.000
25-Jan-2001 12:02,10400.000
25-Jan-2001 13:03,10400.000
25-Jan-2001 14:02,10400.000
25-Jan-2001 15:01,10430.000
25-Jan-2001 16:01,10500.000
25-Jan-2001 17:03,10500.000
25-Jan-2001 18:04,10500.000
25-Jan-2001 19:02,10500.000
25-Jan-2001 20:04,10500.000
25-Jan-2001 21:03,10500.000
25-Jan-2001 22:01,10600.000
25-Jan-2001 23:03,10600.000
26-Jan-2001 00:01,10600.000
26-Jan-2001 01:01,10600.000
26-Jan-2001 02:01,10600.000
26-Jan-2001 03:03,10650.000
26-Jan-2001 04:03,10700.000
26-Jan-2001 05:02,10700.000
26-Jan-2001 06:01,10700.000
26-Jan-2001 07:02,10700.000
26-Jan-2001 08:04,10700.000
26-Jan-2001 09:05,10700.000
26-Jan-2001 10:07,10700.000
26-Jan-2001 11:05,10760.000
26-Jan-2001 12:09,10800.000
26-Jan-2001 13:03,10800.000
26-Jan-2001 14:06,10800.000
26-Jan-2001 15:05,10800.000
26-Jan-2001 16:02,10800.000
26-Jan-2001 17:05,10830.000
26-Jan-2001 18:01,10890.000
26-Jan-2001 19:01,10900.000
26-Jan-2001 20:03,10900.000
26-Jan-2001 21:02,10900.000
26-Jan-2001 22:00,10900.000
26-Jan-2001 23:01,10900.000
27-Jan-2001 00:01,10900.000
27-Jan-2001 01:01,10940.000
27-Jan-2001 02:03,11000.000
27-Jan-2001 03:01,11000.000
27-Jan-2001 04:05,11000.000
27-Jan-2001 05:03,11000.000
27-Jan-2001 06:04,11000.000
27-Jan-2001 07:04,11030.000
27-Jan-2001 08:04,11090.000
27-Jan-2001 09:03,11100.000
27-Jan-2001 10:06,11100.000
27-Jan-2001 11:06,11100.000
27-Jan-2001 12:05,11100.000
27-Jan-2001 13:10,11100.000
27-Jan-2001 14:06,11150.000
27-Jan-2001 15:09,11200.000
27-Jan-2001 16:05,11200.000
27-Jan-2001 17:06,11200.000
27-Jan-2001 18:06,11200.000
27-Jan-2001 19:05,11200.000
27-Jan-2001 20:08,11200.000
27-Jan-2001 21:05,11200.000
27-Jan-2001 22:09,11200.000
27-Jan-2001 23:09,11250.000
28-Jan-2001 00:08,11300.000
28-Jan-2001 01:02,11300.000
28-Jan-2001 02:03,11300.000
28-Jan-2001 03:04,11300.000
28-Jan-2001 04:04,11300.000
28-Jan-2001 05:05,11300.000
28-Jan-2001 06:06,11310.000
28-Jan-2001 07:04,11360.000
28-Jan-2001 08:04,11400.000
28-Jan-2001 09:08,11400.000
28-Jan-2001 10:09,11400.000
28-Jan-2001 11:07,11400.000
28-Jan-2001 12:11,11400.000
28-Jan-2001 13:04,11400.000
28-Jan-2001 14:05,11400.000
28-Jan-2001 15:07,11440.000
28-Jan-2001 16:04,11500.000
28-Jan-2001 17:04,11500.000
28-Jan-2001 18:07,11500.000
28-Jan-2001 22:04,11500.000
28-Jan-2001 23:03,11500.000
29-Jan-2001 00:03,11500.000
29-Jan-2001 01:01,11500.000
29-Jan-2001 02:03,11540.000
29-Jan-2001 03:04,11580.000
29-Jan-2001 04:03,11600.000
29-Jan-2001 05:03,11600.000
29-Jan-2001 06:02,11600.000
29-Jan-2001 07:00,11637.000
29-Jan-2001 07:05,11600.000
29-Jan-2001 08:01,11600.000
29-Jan-2001 09:03,11610.000
29-Jan-2001 10:04,11670.000
29-Jan-2001 11:04,11700.000
29-Jan-2001 12:03,11700.000
29-Jan-2001 13:03,11700.000
29-Jan-2001 14:02,11700.000
29-Jan-2001 15:03,11700.000
29-Jan-2001 16:03,11700.000
29-Jan-2001 17:02,11730.000
29-Jan-2001 18:01,11780.000
29-Jan-2001 19:01,11800.000
