Date Time,GPR.Stor.Inst.0.0.Best [ac-ft]
28-Dec-2000 20:54,180240.000
28-Dec-2000 21:54,179950.000
28-Dec-2000 22:54,179950.000
28-Dec-2000 23:54,180200.000
29-Dec-2000 00:54,180240.000
29-Dec-2000 01:54,180340.000
29-Dec-2000 02:54,180440.000
29-Dec-2000 03:54,180540.000
29-Dec-2000 04:54,180640.000
29-Dec-2000 05:54,180790.000
29-Dec-2000 06:54,180620.000
29-Dec-2000 07:54,180320.000
29-Dec-2000 08:54,180140.000
29-Dec-2000 09:54,179800.000
29-Dec-2000 10:54,179560.000
29-Dec-2000 11:54,179340.000
29-Dec-2000 12:54,179340.000
29-Dec-2000 13:54,179460.000
29-Dec-2000 14:54,179540.000
29-Dec-2000 15:54,179620.000
29-Dec-2000 16:54,179740.000
29-Dec-2000 17:54,179700.000
29-Dec-2000 18:54,179500.000
29-Dec-2000 19:54,179240.000
29-Dec-2000 20:54,179020.000
29-Dec-2000 21:54,178680.000
29-Dec-2000 22:54,178440.000
29-Dec-2000 23:54,178540.000
30-Dec-2000 00:54,178580.000
30-Dec-2000 01:54,178680.000
30-Dec-2000 02:54,178820.000
30-Dec-2000 03:54,178910.000
30-Dec-2000 04:54,179040.000
30-Dec-2000 05:54,179120.000
30-Dec-2000 06:54,179220.000
30-Dec-2000 07:54,179060.000
30-Dec-2000 08:54,178680.000
30-Dec-2000 09:54,178440.000
30-Dec-2000 10:54,178240.000
30-Dec-2000 11:54,178220.000
30-Dec-2000 12:54,178320.000
30-Dec-2000 13:54,178420.000
30-Dec-2000 14:54,178460.000
30-Dec-2000 15:54,178600.000
30-Dec-2000 16:54,178680.000
30-Dec-2000 17:54,178660.000
30-Dec-2000 18:54,178440.000
30-Dec-2000 19:54,178120.000
30-Dec-2000 20:54,177830.000
30-Dec-2000 21:54,177540.000
30-Dec-2000 22:54,177580.000
30-Dec-2000 23:54,177720.000
31-Dec-2000 00:54,177760.000
31-Dec-2000 01:54,177890.000
31-Dec-2000 02:54,178010.000
31-Dec-2000 03:54,178140.000
31-Dec-2000 04:54,178240.000
31-Dec-2000 05:54,178320.000
31-Dec-2000 06:54,178400.000
31-Dec-2000 07:54,178480.000
31-Dec-2000 08:54,178300.000
31-Dec-2000 09:54,177980.000
31-Dec-2000 10:54,177700.000
31-Dec-2000 11:54,177460.000
31-Dec-2000 12:54,177440.000
31-Dec-2000 13:54,177600.000
31-Dec-2000 14:54,177640.000
31-Dec-2000 15:54,177740.000
31-Dec-2000 16:54,177830.000
31-Dec-2000 17:54,177760.000
31-Dec-2000 18:54,177540.000
31-Dec-2000 19:54,177300.000
31-Dec-2000 20:54,177040.000
31-Dec-2000 21:54,177100.000
31-Dec-2000 22:54,177160.000
31-Dec-2000 23:54,177240.000
01-Jan-2001 00:54,177320.000
01-Jan-2001 01:54,177420.000
01-Jan-2001 02:54,177480.000
01-Jan-2001 03:54,177540.000
01-Jan-2001 04:54,177640.000
01-Jan-2001 05:54,177720.000
01-Jan-2001 06:54,177800.000
01-Jan-2001 07:54,177920.000
01-Jan-2001 08:54,177890.000
01-Jan-2001 09:54,177600.000
01-Jan-2001 10:54,177380.000
01-Jan-2001 11:54,177080.000
01-Jan-2001 12:54,177100.000
01-Jan-2001 13:54,177220.000
01-Jan-2001 14:54,177180.000
01-Jan-2001 15:54,177360.000
01-Jan-2001 16:54,177420.000
01-Jan-2001 17:54,177220.000
01-Jan-2001 18:54,176940.000
01-Jan-2001 19:54,176620.000
01-Jan-2001 20:54,176320.000
01-Jan-2001 21:54,176400.000
01-Jan-2001 22:54,176480.000
01-Jan-2001 23:54,176520.000
02-Jan-2001 00:54,176620.000
02-Jan-2001 01:54,176680.000
02-Jan-2001 02:54,176790.000
02-Jan-2001 03:54,176910.000
02-Jan-2001 04:54,177000.000
02-Jan-2001 05:54,177060.000
02-Jan-2001 06:54,176820.000
02-Jan-2001 07:54,176440.000
02-Jan-2001 08:54,176200.000
02-Jan-2001 09:54,175960.000
02-Jan-2001 10:54,175960.000
02-Jan-2001 11:54,176080.000
02-Jan-2001 12:54,176120.000
02-Jan-2001 13:54,176160.000
02-Jan-2001 14:54,176260.000
02-Jan-2001 15:54,176340.000
02-Jan-2001 16:54,176400.000
02-Jan-2001 17:54,176340.000
02-Jan-2001 18:54,176120.000
02-Jan-2001 19:54,175750.000
02-Jan-2001 20:54,175480.000
02-Jan-2001 21:54,175520.000
02-Jan-2001 22:54,175520.000
02-Jan-2001 23:54,175580.000
03-Jan-2001 00:54,175750.000
03-Jan-2001 01:54,175810.000
03-Jan-2001 02:54,175920.000
03-Jan-2001 03:54,176020.000
03-Jan-2001 04:54,176080.000
03-Jan-2001 05:54,176160.000
03-Jan-2001 06:54,175960.000
03-Jan-2001 07:54,175500.000
03-Jan-2001 08:54,175300.000
03-Jan-2001 09:54,175080.000
03-Jan-2001 10:54,175120.000
03-Jan-2001 11:54,175140.000
03-Jan-2001 12:54,175240.000
03-Jan-2001 13:54,175320.000
03-Jan-2001 14:54,175360.000
03-Jan-2001 15:54,175440.000
03-Jan-2001 16:54,175420.000
03-Jan-2001 17:54,175540.000
03-Jan-2001 18:54,175380.000
03-Jan-2001 19:54,175140.000
03-Jan-2001 20:54,174820.000
03-Jan-2001 21:54,174840.000
03-Jan-2001 22:54,174980.000
03-Jan-2001 23:54,175020.000
04-Jan-2001 00:54,175060.000
04-Jan-2001 01:54,175140.000
04-Jan-2001 02:54,175200.000
04-Jan-2001 03:54,175260.000
04-Jan-2001 04:54,175340.000
04-Jan-2001 05:54,175400.000
04-Jan-2001 06:54,175220.000
04-Jan-2001 07:54,174900.000
04-Jan-2001 08:54,174700.000
04-Jan-2001 09:54,174330.000
04-Jan-2001 10:54,174330.000
04-Jan-2001 11:54,174510.000
04-Jan-2001 12:54,174570.000
04-Jan-2001 13:54,174640.000
04-Jan-2001 14:54,174700.000
04-Jan-2001 15:54,174760.000
04-Jan-2001 16:54,174820.000
04-Jan-2001 17:54,174900.000
04-Jan-2001 18:54,174700.000
04-Jan-2001 19:54,174330.000
04-Jan-2001 20:54,174080.000
04-Jan-2001 21:54,174080.000
04-Jan-2001 22:54,174220.000
04-Jan-2001 23:54,174260.000
05-Jan-2001 00:54,174330.000
05-Jan-2001 01:54,174420.000
05-Jan-2001 02:54,174570.000
05-Jan-2001 03:54,174620.000
05-Jan-2001 04:54,174700.000
05-Jan-2001 05:54,174780.000
05-Jan-2001 06:54,174570.000
05-Jan-2001 07:54,174200.000
05-Jan-2001 08:54,173980.000
05-Jan-2001 09:54,173960.000
05-Jan-2001 10:54,174080.000
05-Jan-2001 11:54,174140.000
05-Jan-2001 12:54,174220.000
05-Jan-2001 13:54,174280.000
05-Jan-2001 14:54,174390.000
05-Jan-2001 15:54,174510.000
05-Jan-2001 16:54,174620.000
05-Jan-2001 17:54,174570.000
05-Jan-2001 18:54,174280.000
05-Jan-2001 19:54,174000.000
05-Jan-2001 20:54,173760.000
05-Jan-2001 21:54,173760.000
05-Jan-2001 22:54,173880.000
05-Jan-2001 23:54,173940.000
06-Jan-2001 00:54,174020.000
06-Jan-2001 01:54,174080.000
06-Jan-2001 02:54,174160.000
06-Jan-2001 03:54,174240.000
06-Jan-2001 04:54,174330.000
06-Jan-2001 05:54,174420.000
06-Jan-2001 06:54,174570.000
06-Jan-2001 07:54,174640.000
06-Jan-2001 08:54,174600.000
06-Jan-2001 09:54,174280.000
06-Jan-2001 10:54,174000.000
06-Jan-2001 11:54,173740.000
06-Jan-2001 12:54,173720.000
06-Jan-2001 13:54,173760.000
06-Jan-2001 14:54,173840.000
06-Jan-2001 15:54,173940.000
06-Jan-2001 16:54,174020.000
06-Jan-2001 17:54,174080.000
06-Jan-2001 18:54,173920.000
06-Jan-2001 19:54,173640.000
06-Jan-2001 20:54,173350.000
06-Jan-2001 21:54,173320.000
06-Jan-2001 22:54,173410.000
06-Jan-2001 23:54,173560.000
07-Jan-2001 00:54,173600.000
07-Jan-2001 01:54,173680.000
07-Jan-2001 02:54,173740.000
07-Jan-2001 03:54,173800.000
07-Jan-2001 04:54,173860.000
07-Jan-2001 05:54,173940.000
07-Jan-2001 06:54,174000.000
07-Jan-2001 07:54,174040.000
07-Jan-2001 08:54,173960.000
07-Jan-2001 09:54,173760.000
07-Jan-2001 10:54,173440.000
07-Jan-2001 11:54,173100.000
07-Jan-2001 12:54,173060.000
07-Jan-2001 13:54,173140.000
07-Jan-2001 14:54,173230.000
07-Jan-2001 15:54,173320.000
07-Jan-2001 16:54,173410.000
07-Jan-2001 17:54,173500.000
07-Jan-2001 18:54,173160.000
07-Jan-2001 19:54,172820.000
07-Jan-2001 20:54,172620.000
07-Jan-2001 21:54,172640.000
07-Jan-2001 22:54,172700.000
07-Jan-2001 23:54,172780.000
08-Jan-2001 00:54,172780.000
08-Jan-2001 01:54,172860.000
08-Jan-2001 02:54,172900.000
08-Jan-2001 03:54,172980.000
08-Jan-2001 04:54,173020.000
08-Jan-2001 05:54,173100.000
08-Jan-2001 06:54,172900.000
08-Jan-2001 07:54,172600.000
08-Jan-2001 08:54,172340.000
08-Jan-2001 09:54,172340.000
08-Jan-2001 10:54,172420.000
08-Jan-2001 11:54,172460.000
08-Jan-2001 12:54,172520.000
08-Jan-2001 13:54,172580.000
08-Jan-2001 14:54,172640.000
08-Jan-2001 15:54,172700.000
08-Jan-2001 16:54,172760.000
08-Jan-2001 17:54,172720.000
08-Jan-2001 18:54,172480.000
08-Jan-2001 19:54,172220.000
08-Jan-2001 20:54,171840.000
08-Jan-2001 21:54,171840.000
08-Jan-2001 22:54,171900.000
08-Jan-2001 23:54,171990.000
09-Jan-2001 00:54,172110.000
09-Jan-2001 01:54,172170.000
09-Jan-2001 02:54,172260.000
09-Jan-2001 03:54,172340.000
09-Jan-2001 04:54,172380.000
09-Jan-2001 05:54,172440.000
09-Jan-2001 06:54,172220.000
09-Jan-2001 07:54,171840.000
09-Jan-2001 08:54,171580.000
09-Jan-2001 09:54,171560.000
09-Jan-2001 10:54,171640.000
09-Jan-2001 11:54,171720.000
09-Jan-2001 12:54,171760.000
09-Jan-2001 13:54,171800.000
09-Jan-2001 14:54,171860.000
09-Jan-2001 15:54,171930.000
09-Jan-2001 16:54,171990.000
09-Jan-2001 17:54,171880.000
09-Jan-2001 18:54,171640.000
09-Jan-2001 19:54,171360.000
09-Jan-2001 20:54,171080.000
09-Jan-2001 21:54,170780.000
09-Jan-2001 22:54,170780.000
09-Jan-2001 23:54,170900.000
10-Jan-2001 00:54,170940.000
10-Jan-2001 01:54,171020.000
10-Jan-2001 02:54,171080.000
10-Jan-2001 03:54,171140.000
10-Jan-2001 04:54,171200.000
10-Jan-2001 05:54,171260.000
10-Jan-2001 06:54,171060.000
10-Jan-2001 07:54,170750.000
10-Jan-2001 08:54,170420.000
10-Jan-2001 09:54,170420.000
10-Jan-2001 10:54,170460.000
10-Jan-2001 11:54,170540.000
10-Jan-2001 12:54,170600.000
10-Jan-2001 13:54,170690.000
10-Jan-2001 14:54,170750.000
10-Jan-2001 15:54,170870.000
10-Jan-2001 16:54,170960.000
10-Jan-2001 17:54,170870.000
10-Jan-2001 18:54,170460.000
10-Jan-2001 19:54,170160.000
10-Jan-2001 20:54,169880.000
10-Jan-2001 21:54,169620.000
10-Jan-2001 22:54,169640.000
10-Jan-2001 23:54,169680.000
11-Jan-2001 00:54,169740.000
11-Jan-2001 01:54,169820.000
11-Jan-2001 02:54,169860.000
11-Jan-2001 03:54,169920.000
11-Jan-2001 04:54,169940.000
11-Jan-2001 05:54,170020.000
11-Jan-2001 06:54,169780.000
11-Jan-2001 07:54,169460.000
11-Jan-2001 08:54,169080.000
11-Jan-2001 10:54,169190.000
11-Jan-2001 11:54,169220.000
11-Jan-2001 12:54,169280.000
11-Jan-2001 13:54,169370.000
11-Jan-2001 14:54,169420.000
11-Jan-2001 15:54,169460.000
11-Jan-2001 16:54,169520.000
11-Jan-2001 17:54,169580.000
11-Jan-2001 18:54,169500.000
11-Jan-2001 19:54,169130.000
11-Jan-2001 20:54,168860.000
11-Jan-2001 21:54,168840.000
11-Jan-2001 22:54,168900.000
11-Jan-2001 23:54,168940.000
12-Jan-2001 00:54,169000.000
12-Jan-2001 01:54,169040.000
12-Jan-2001 02:54,169080.000
12-Jan-2001 03:54,169130.000
12-Jan-2001 04:54,169220.000
12-Jan-2001 05:54,169310.000
12-Jan-2001 06:54,169020.000
12-Jan-2001 07:54,168680.000
12-Jan-2001 08:54,168440.000
12-Jan-2001 09:54,168440.000
12-Jan-2001 10:54,168480.000
12-Jan-2001 11:54,168520.000
12-Jan-2001 12:54,168560.000
12-Jan-2001 13:54,168620.000
12-Jan-2001 14:54,168680.000
12-Jan-2001 15:54,168720.000
12-Jan-2001 16:54,168760.000
12-Jan-2001 17:54,168800.000
12-Jan-2001 18:54,168740.000
12-Jan-2001 19:54,168480.000
12-Jan-2001 20:54,168180.000
12-Jan-2001 21:54,168160.000
12-Jan-2001 22:54,168200.000
12-Jan-2001 23:54,168240.000
13-Jan-2001 00:54,168320.000
13-Jan-2001 01:54,168360.000
13-Jan-2001 02:54,168420.000
13-Jan-2001 03:54,168480.000
13-Jan-2001 04:54,168540.000
13-Jan-2001 05:54,168600.000
13-Jan-2001 06:54,168680.000
13-Jan-2001 07:54,168720.000
13-Jan-2001 08:54,168800.000
13-Jan-2001 09:54,168880.000
13-Jan-2001 10:54,168920.000
13-Jan-2001 11:54,169000.000
13-Jan-2001 12:54,169060.000
13-Jan-2001 13:54,169130.000
13-Jan-2001 14:54,169250.000
13-Jan-2001 15:54,169310.000
13-Jan-2001 16:54,169250.000
13-Jan-2001 17:54,169130.000
13-Jan-2001 18:54,169040.000
13-Jan-2001 19:54,168980.000
13-Jan-2001 20:54,169000.000
13-Jan-2001 21:54,169100.000
13-Jan-2001 22:54,169190.000
13-Jan-2001 23:54,169310.000
14-Jan-2001 00:54,169420.000
14-Jan-2001 01:54,169500.000
14-Jan-2001 02:54,169600.000
14-Jan-2001 03:54,169660.000
14-Jan-2001 04:54,169760.000
14-Jan-2001 05:54,169820.000
14-Jan-2001 06:54,169900.000
14-Jan-2001 07:54,169980.000
14-Jan-2001 08:54,170060.000
14-Jan-2001 09:54,170120.000
14-Jan-2001 10:54,170180.000
14-Jan-2001 11:54,170260.000
14-Jan-2001 12:54,170340.000
14-Jan-2001 13:54,170420.000
14-Jan-2001 14:54,170480.000
14-Jan-2001 15:54,170540.000
14-Jan-2001 16:54,170500.000
14-Jan-2001 17:54,170400.000
14-Jan-2001 18:54,170300.000
14-Jan-2001 19:54,170220.000
14-Jan-2001 20:54,170240.000
14-Jan-2001 21:54,170300.000
14-Jan-2001 22:54,170380.000
14-Jan-2001 23:54,170440.000
15-Jan-2001 00:54,170500.000
15-Jan-2001 01:54,170580.000
15-Jan-2001 02:54,170690.000
15-Jan-2001 03:54,170750.000
15-Jan-2001 04:54,170870.000
15-Jan-2001 05:54,170940.000
15-Jan-2001 06:54,171000.000
15-Jan-2001 07:54,171060.000
15-Jan-2001 08:54,171120.000
15-Jan-2001 09:54,171200.000
15-Jan-2001 10:54,171240.000
15-Jan-2001 11:54,171300.000
15-Jan-2001 12:54,171360.000
15-Jan-2001 13:54,171420.000
15-Jan-2001 14:54,171480.000
15-Jan-2001 15:54,171520.000
15-Jan-2001 16:54,171480.000
15-Jan-2001 17:54,171380.000
15-Jan-2001 18:54,171280.000
15-Jan-2001 19:54,171180.000
15-Jan-2001 20:54,171200.000
15-Jan-2001 21:54,171240.000
15-Jan-2001 22:54,171300.000
15-Jan-2001 23:54,171380.000
16-Jan-2001 00:54,171440.000
16-Jan-2001 01:54,171480.000
16-Jan-2001 02:54,171520.000
16-Jan-2001 03:54,171580.000
16-Jan-2001 04:54,171620.000
16-Jan-2001 05:54,171680.000
16-Jan-2001 06:54,171760.000
16-Jan-2001 07:54,171800.000
16-Jan-2001 08:54,171840.000
16-Jan-2001 09:54,171880.000
16-Jan-2001 10:54,171930.000
16-Jan-2001 11:54,172020.000
16-Jan-2001 12:54,172110.000
16-Jan-2001 13:54,172200.000
16-Jan-2001 14:54,172240.000
16-Jan-2001 15:54,172300.000
16-Jan-2001 16:54,172200.000
16-Jan-2001 17:54,172050.000
16-Jan-2001 18:54,171880.000
16-Jan-2001 19:54,171800.000
16-Jan-2001 20:54,171840.000
16-Jan-2001 21:54,171860.000
16-Jan-2001 22:54,171900.000
16-Jan-2001 23:54,171990.000
17-Jan-2001 00:54,172050.000
17-Jan-2001 01:54,172110.000
17-Jan-2001 02:54,172200.000
17-Jan-2001 03:54,172260.000
17-Jan-2001 04:54,172300.000
17-Jan-2001 05:54,172340.000
17-Jan-2001 06:54,172400.000
17-Jan-2001 07:54,172320.000
17-Jan-2001 08:54,172200.000
17-Jan-2001 09:54,172050.000
17-Jan-2001 10:54,171880.000
17-Jan-2001 11:54,171760.000
17-Jan-2001 12:54,171640.000
17-Jan-2001 13:54,171520.000
17-Jan-2001 14:54,171400.000
17-Jan-2001 15:54,171260.000
17-Jan-2001 16:54,171160.000
17-Jan-2001 17:54,171020.000
17-Jan-2001 18:54,170920.000
17-Jan-2001 19:54,170750.000
17-Jan-2001 20:54,170580.000
17-Jan-2001 21:54,170460.000
17-Jan-2001 22:54,170460.000
17-Jan-2001 23:54,170500.000
18-Jan-2001 00:54,170540.000
18-Jan-2001 01:54,170600.000
18-Jan-2001 02:54,170630.000
18-Jan-2001 03:54,170690.000
18-Jan-2001 04:54,170750.000
18-Jan-2001 05:54,170810.000
18-Jan-2001 06:54,170720.000
18-Jan-2001 07:54,170560.000
18-Jan-2001 08:54,170440.000
18-Jan-2001 09:54,170320.000
18-Jan-2001 10:54,170200.000
18-Jan-2001 11:54,170060.000
18-Jan-2001 12:54,170060.000
18-Jan-2001 13:54,170100.000
18-Jan-2001 14:54,170140.000
18-Jan-2001 15:54,170180.000
18-Jan-2001 16:54,170220.000
18-Jan-2001 17:54,170260.000
18-Jan-2001 18:54,170300.000
18-Jan-2001 19:54,170380.000
18-Jan-2001 20:54,170420.000
18-Jan-2001 21:54,170500.000
18-Jan-2001 22:54,170500.000
18-Jan-2001 23:54,170560.000
19-Jan-2001 00:54,170630.000
19-Jan-2001 01:54,170690.000
19-Jan-2001 02:54,170750.000
19-Jan-2001 03:54,170840.000
19-Jan-2001 04:54,170940.000
19-Jan-2001 05:54,171000.000
19-Jan-2001 06:54,170920.000
19-Jan-2001 07:54,170750.000
19-Jan-2001 08:54,170600.000
19-Jan-2001 09:54,170500.000
19-Jan-2001 10:54,170400.000
19-Jan-2001 11:54,170280.000
19-Jan-2001 12:54,170300.000
19-Jan-2001 13:54,170380.000
19-Jan-2001 14:54,170420.000
19-Jan-2001 15:54,170500.000
19-Jan-2001 16:54,170580.000
19-Jan-2001 17:54,170690.000
19-Jan-2001 18:54,170810.000
19-Jan-2001 19:54,170900.000
19-Jan-2001 20:54,171000.000
19-Jan-2001 21:54,171060.000
19-Jan-2001 22:54,171140.000
19-Jan-2001 23:54,171220.000
20-Jan-2001 00:54,171280.000
20-Jan-2001 01:54,171360.000
20-Jan-2001 02:54,171420.000
20-Jan-2001 03:54,171480.000
20-Jan-2001 04:54,171560.000
20-Jan-2001 05:54,171620.000
20-Jan-2001 06:54,171560.000
20-Jan-2001 07:54,171480.000
20-Jan-2001 08:54,171380.000
20-Jan-2001 09:54,171280.000
20-Jan-2001 10:54,171180.000
20-Jan-2001 11:54,171080.000
20-Jan-2001 12:54,171080.000
20-Jan-2001 13:54,171140.000
20-Jan-2001 14:54,171200.000
20-Jan-2001 15:54,171280.000
20-Jan-2001 16:54,171320.000
20-Jan-2001 17:54,171400.000
20-Jan-2001 18:54,171440.000
20-Jan-2001 19:54,171520.000
20-Jan-2001 20:54,171580.000
20-Jan-2001 21:54,171640.000
20-Jan-2001 22:54,171680.000
20-Jan-2001 23:54,171760.000
21-Jan-2001 00:54,171820.000
21-Jan-2001 01:54,171880.000
21-Jan-2001 02:54,171960.000
21-Jan-2001 03:54,171990.000
21-Jan-2001 04:54,172170.000
21-Jan-2001 05:54,172240.000
21-Jan-2001 06:54,172200.000
21-Jan-2001 07:54,172020.000
21-Jan-2001 08:54,171930.000
21-Jan-2001 09:54,171840.000
21-Jan-2001 10:54,171760.000
21-Jan-2001 11:54,171680.000
21-Jan-2001 12:54,171760.000
21-Jan-2001 13:54,171840.000
21-Jan-2001 14:54,171990.000
21-Jan-2001 15:54,172170.000
21-Jan-2001 16:54,172300.000
21-Jan-2001 17:54,172460.000
21-Jan-2001 18:54,172580.000
21-Jan-2001 19:54,172740.000
21-Jan-2001 20:54,172900.000
21-Jan-2001 21:54,173060.000
21-Jan-2001 22:54,173260.000
21-Jan-2001 23:54,173470.000
22-Jan-2001 00:54,173640.000
22-Jan-2001 01:54,173800.000
22-Jan-2001 02:54,173960.000
22-Jan-2001 03:54,174120.000
22-Jan-2001 04:54,174260.000
22-Jan-2001 05:54,174280.000
22-Jan-2001 06:54,174260.000
22-Jan-2001 07:54,174240.000
22-Jan-2001 08:54,174220.000
22-Jan-2001 09:54,174200.000
22-Jan-2001 10:54,174160.000
22-Jan-2001 11:54,174280.000
22-Jan-2001 12:54,174450.000
22-Jan-2001 13:54,174570.000
22-Jan-2001 14:54,174700.000
22-Jan-2001 15:54,174820.000
22-Jan-2001 16:54,174940.000
22-Jan-2001 17:54,175080.000
22-Jan-2001 18:54,175220.000
22-Jan-2001 19:54,175340.000
22-Jan-2001 20:54,175460.000
22-Jan-2001 21:54,175580.000
22-Jan-2001 22:54,175780.000
22-Jan-2001 23:54,175920.000
23-Jan-2001 00:54,176020.000
23-Jan-2001 01:54,176160.000
23-Jan-2001 02:54,176240.000
23-Jan-2001 03:54,176360.000
23-Jan-2001 04:54,176480.000
23-Jan-2001 05:54,176580.000
23-Jan-2001 06:54,176680.000
23-Jan-2001 07:54,176850.000
23-Jan-2001 08:54,176940.000
23-Jan-2001 09:54,177060.000
23-Jan-2001 10:54,177200.000
23-Jan-2001 11:54,177280.000
23-Jan-2001 12:54,177380.000
23-Jan-2001 13:54,177500.000
23-Jan-2001 14:54,177580.000
23-Jan-2001 15:54,177680.000
23-Jan-2001 16:54,177700.000
23-Jan-2001 17:54,177620.000
23-Jan-2001 18:54,177520.000
23-Jan-2001 19:54,177440.000
23-Jan-2001 20:54,177380.000
23-Jan-2001 21:54,177320.000
23-Jan-2001 22:54,177380.000
23-Jan-2001 23:54,177440.000
24-Jan-2001 00:54,177520.000
24-Jan-2001 01:54,177640.000
24-Jan-2001 02:54,177700.000
24-Jan-2001 03:54,177800.000
24-Jan-2001 04:54,177950.000
24-Jan-2001 05:54,178040.000
24-Jan-2001 06:54,178160.000
24-Jan-2001 07:54,178260.000
24-Jan-2001 08:54,178360.000
24-Jan-2001 09:54,178480.000
24-Jan-2001 10:54,178560.000
24-Jan-2001 11:54,178640.000
24-Jan-2001 12:54,178730.000
24-Jan-2001 13:54,178850.000
24-Jan-2001 14:54,178970.000
24-Jan-2001 15:54,179060.000
24-Jan-2001 16:54,179100.000
24-Jan-2001 17:54,179000.000
24-Jan-2001 18:54,178940.000
24-Jan-2001 19:54,178820.000
24-Jan-2001 20:54,178730.000
24-Jan-2001 21:54,178640.000
24-Jan-2001 22:54,178680.000
24-Jan-2001 23:54,178790.000
25-Jan-2001 00:54,178910.000
25-Jan-2001 01:54,179020.000
25-Jan-2001 02:54,179100.000
25-Jan-2001 03:54,179180.000
25-Jan-2001 04:54,179260.000
25-Jan-2001 05:54,179360.000
25-Jan-2001 06:54,179440.000
25-Jan-2001 07:54,179500.000
25-Jan-2001 08:54,179580.000
25-Jan-2001 09:54,179640.000
25-Jan-2001 10:54,179720.000
25-Jan-2001 11:54,179890.000
25-Jan-2001 12:54,179980.000
25-Jan-2001 13:54,180070.000
25-Jan-2001 14:54,180160.000
25-Jan-2001 15:54,180240.000
25-Jan-2001 16:54,180160.000
25-Jan-2001 17:54,180070.000
25-Jan-2001 18:54,179950.000
25-Jan-2001 19:54,179830.000
25-Jan-2001 20:54,179740.000
25-Jan-2001 21:54,179660.000
25-Jan-2001 22:54,179700.000
25-Jan-2001 23:54,179740.000
26-Jan-2001 00:54,179830.000
26-Jan-2001 01:54,179950.000
26-Jan-2001 02:54,180070.000
26-Jan-2001 03:54,180160.000
26-Jan-2001 04:54,180200.000
26-Jan-2001 05:54,180280.000
26-Jan-2001 06:54,180360.000
26-Jan-2001 07:54,180400.000
26-Jan-2001 08:54,180480.000
26-Jan-2001 09:54,180540.000
26-Jan-2001 10:54,180600.000
26-Jan-2001 11:54,180680.000
26-Jan-2001 12:54,180730.000
26-Jan-2001 13:54,180850.000
26-Jan-2001 14:54,180910.000
26-Jan-2001 15:54,181040.000
26-Jan-2001 16:54,180970.000
26-Jan-2001 17:54,180850.000
26-Jan-2001 18:54,180730.000
26-Jan-2001 19:54,180660.000
26-Jan-2001 20:54,180580.000
26-Jan-2001 21:54,180500.000
26-Jan-2001 22:54,180400.000
26-Jan-2001 23:54,180400.000
27-Jan-2001 00:54,180480.000
27-Jan-2001 01:54,180520.000
27-Jan-2001 02:54,180560.000
27-Jan-2001 03:54,180640.000
27-Jan-2001 04:54,180680.000
27-Jan-2001 05:54,180790.000
27-Jan-2001 06:54,180680.000
27-Jan-2001 07:54,180580.000
27-Jan-2001 08:54,180600.000
27-Jan-2001 09:54,180680.000
27-Jan-2001 10:54,180730.000
27-Jan-2001 11:54,180820.000
27-Jan-2001 12:54,180910.000
27-Jan-2001 13:54,180970.000
27-Jan-2001 14:54,181020.000
27-Jan-2001 15:54,181100.000
27-Jan-2001 16:54,181160.000
27-Jan-2001 17:54,181120.000
27-Jan-2001 18:54,181020.000
27-Jan-2001 19:54,180910.000
27-Jan-2001 20:54,180790.000
27-Jan-2001 21:54,180790.000
27-Jan-2001 22:54,180880.000
27-Jan-2001 23:54,180970.000
28-Jan-2001 00:54,181040.000
28-Jan-2001 01:54,181100.000
28-Jan-2001 02:54,181140.000
28-Jan-2001 03:54,181200.000
28-Jan-2001 04:54,181260.000
28-Jan-2001 05:54,181320.000
28-Jan-2001 06:54,181260.000
28-Jan-2001 07:54,181160.000
28-Jan-2001 08:54,181200.000
28-Jan-2001 09:54,181260.000
28-Jan-2001 10:54,181260.000
28-Jan-2001 11:54,181320.000
28-Jan-2001 12:54,181380.000
28-Jan-2001 13:54,181420.000
28-Jan-2001 14:54,181480.000
28-Jan-2001 15:54,181540.000
28-Jan-2001 16:54,181600.000
28-Jan-2001 17:54,181540.000
28-Jan-2001 21:54,181260.000
28-Jan-2001 22:54,181340.000
28-Jan-2001 23:54,181380.000
29-Jan-2001 00:54,181440.000
29-Jan-2001 01:54,181460.000
29-Jan-2001 02:54,181500.000
29-Jan-2001 03:54,181580.000
29-Jan-2001 04:54,181660.000
29-Jan-2001 05:54,181720.000
29-Jan-2001 06:54,181630.000
29-Jan-2001 07:54,181520.000
29-Jan-2001 08:54,181540.000
29-Jan-2001 09:54,181600.000
29-Jan-2001 10:54,181720.000
29-Jan-2001 11:54,181780.000
29-Jan-2001 12:54,181870.000
29-Jan-2001 13:54,181920.000
29-Jan-2001 14:54,181980.000
29-Jan-2001 15:54,182040.000
29-Jan-2001 16:54,182100.000
29-Jan-2001 17:54,182040.000
29-Jan-2001 18:54,181940.000
29-Jan-2001 19:54,181810.000
29-Jan-2001 20:54,181660.000
29-Jan-2001 21:54,181690.000
29-Jan-2001 22:54,181810.000
29-Jan-2001 23:54,181870.000
30-Jan-2001 00:54,181920.000
30-Jan-2001 01:54,181980.000
30-Jan-2001 02:54,182040.000
30-Jan-2001 03:54,182080.000
30-Jan-2001 04:54,182120.000
30-Jan-2001 05:54,182180.000
30-Jan-2001 06:54,182120.000
30-Jan-2001 07:54,182040.000
