Date Time,HCR.Stor.Inst.0.0.Best [ac-ft]
28-Dec-2000 21:01,156500.000
28-Dec-2000 22:00,156500.000
28-Dec-2000 22:58,156500.000
29-Dec-2000 00:00,156479.000
29-Dec-2000 00:01,156500.000
29-Dec-2000 01:00,156510.000
29-Dec-2000 01:59,156510.000
29-Dec-2000 02:58,156510.000
29-Dec-2000 04:00,156510.000
29-Dec-2000 05:01,156510.000
29-Dec-2000 06:00,156510.000
29-Dec-2000 06:59,156510.000
29-Dec-2000 08:00,156510.000
29-Dec-2000 09:00,156510.000
29-Dec-2000 09:58,156510.000
29-Dec-2000 11:00,156520.000
29-Dec-2000 12:03,156520.000
29-Dec-2000 12:59,156520.000
29-Dec-2000 14:01,156520.000
29-Dec-2000 15:01,156520.000
29-Dec-2000 16:00,156520.000
29-Dec-2000 16:59,156520.000
29-Dec-2000 18:00,156530.000
29-Dec-2000 18:58,156530.000
29-Dec-2000 20:00,156530.000
29-Dec-2000 21:00,156540.000
29-Dec-2000 22:00,156540.000
29-Dec-2000 23:03,156540.000
30-Dec-2000 00:00,156542.000
30-Dec-2000 00:01,156540.000
30-Dec-2000 01:03,156540.000
30-Dec-2000 02:03,156540.000
30-Dec-2000 03:01,156550.000
30-Dec-2000 04:02,156550.000
30-Dec-2000 05:00,156550.000
30-Dec-2000 06:01,156550.000
30-Dec-2000 07:04,156550.000
30-Dec-2000 08:01,156550.000
30-Dec-2000 09:01,156550.000
30-Dec-2000 09:58,156550.000
30-Dec-2000 11:00,156550.000
30-Dec-2000 12:00,156550.000
30-Dec-2000 13:00,156550.000
30-Dec-2000 13:58,156550.000
30-Dec-2000 14:58,156550.000
30-Dec-2000 15:59,156550.000
30-Dec-2000 17:00,156550.000
30-Dec-2000 17:59,156550.000
30-Dec-2000 18:59,156550.000
30-Dec-2000 20:02,156550.000
30-Dec-2000 21:00,156550.000
30-Dec-2000 22:03,156550.000
30-Dec-2000 23:01,156550.000
31-Dec-2000 00:00,156558.000
31-Dec-2000 00:03,156550.000
31-Dec-2000 01:01,156550.000
31-Dec-2000 02:00,156550.000
31-Dec-2000 03:01,156550.000
31-Dec-2000 04:00,156550.000
31-Dec-2000 05:01,156560.000
31-Dec-2000 06:00,156560.000
31-Dec-2000 07:00,156560.000
31-Dec-2000 08:03,156560.000
31-Dec-2000 09:01,156560.000
31-Dec-2000 10:00,156560.000
31-Dec-2000 11:01,156560.000
31-Dec-2000 12:01,156570.000
31-Dec-2000 14:02,156570.000
31-Dec-2000 15:01,156570.000
31-Dec-2000 16:00,156570.000
31-Dec-2000 17:00,156580.000
31-Dec-2000 18:03,156580.000
31-Dec-2000 19:02,156580.000
31-Dec-2000 20:02,156580.000
31-Dec-2000 21:01,156590.000
31-Dec-2000 22:01,156590.000
31-Dec-2000 23:00,156590.000
01-Jan-2001 00:00,156621.000
01-Jan-2001 00:01,156590.000
01-Jan-2001 01:02,156590.000
01-Jan-2001 02:03,156600.000
01-Jan-2001 03:01,156600.000
01-Jan-2001 04:02,156600.000
01-Jan-2001 04:58,156600.000
01-Jan-2001 05:59,156600.000
01-Jan-2001 07:00,156600.000
01-Jan-2001 08:04,156600.000
01-Jan-2001 08:58,156600.000
01-Jan-2001 10:00,156620.000
01-Jan-2001 10:58,156620.000
01-Jan-2001 12:03,156620.000
01-Jan-2001 13:02,156620.000
01-Jan-2001 14:01,156620.000
01-Jan-2001 15:00,156620.000
01-Jan-2001 16:04,156620.000
01-Jan-2001 16:59,156620.000
01-Jan-2001 18:00,156620.000
01-Jan-2001 19:00,156620.000
01-Jan-2001 20:03,156620.000
01-Jan-2001 20:59,156620.000
01-Jan-2001 22:02,156620.000
01-Jan-2001 23:03,156620.000
02-Jan-2001 00:00,156620.000
02-Jan-2001 01:02,156620.000
02-Jan-2001 01:59,156620.000
02-Jan-2001 03:03,156620.000
02-Jan-2001 04:01,156620.000
02-Jan-2001 05:02,156620.000
02-Jan-2001 06:03,156620.000
02-Jan-2001 06:58,156620.000
02-Jan-2001 08:00,156620.000
02-Jan-2001 09:02,156620.000
02-Jan-2001 10:00,156620.000
02-Jan-2001 11:00,156620.000
02-Jan-2001 12:00,156620.000
02-Jan-2001 12:58,156600.000
02-Jan-2001 14:02,156590.000
02-Jan-2001 15:02,156590.000
02-Jan-2001 15:58,156590.000
02-Jan-2001 17:00,156590.000
02-Jan-2001 18:02,156590.000
02-Jan-2001 18:59,156590.000
02-Jan-2001 20:01,156590.000
02-Jan-2001 21:00,156590.000
02-Jan-2001 22:02,156590.000
02-Jan-2001 23:01,156590.000
03-Jan-2001 00:00,156621.000
03-Jan-2001 00:01,156590.000
03-Jan-2001 00:58,156590.000
03-Jan-2001 02:00,156590.000
03-Jan-2001 03:01,156590.000
03-Jan-2001 04:02,156590.000
03-Jan-2001 05:02,156590.000
03-Jan-2001 06:02,156580.000
03-Jan-2001 07:00,156580.000
03-Jan-2001 07:59,156590.000
03-Jan-2001 09:01,156590.000
03-Jan-2001 10:01,156580.000
03-Jan-2001 11:00,156580.000
03-Jan-2001 12:03,156580.000
03-Jan-2001 13:01,156580.000
03-Jan-2001 14:02,156580.000
03-Jan-2001 15:05,156580.000
03-Jan-2001 16:05,156580.000
03-Jan-2001 17:02,156580.000
03-Jan-2001 18:02,156590.000
03-Jan-2001 19:00,156580.000
03-Jan-2001 20:00,156580.000
03-Jan-2001 21:04,156580.000
03-Jan-2001 22:03,156590.000
03-Jan-2001 23:02,156580.000
04-Jan-2001 00:00,156605.000
04-Jan-2001 00:04,156580.000
04-Jan-2001 01:03,156580.000
04-Jan-2001 02:00,156580.000
04-Jan-2001 03:02,156580.000
04-Jan-2001 04:03,156580.000
04-Jan-2001 05:00,156580.000
04-Jan-2001 06:01,156580.000
04-Jan-2001 07:01,156580.000
04-Jan-2001 08:03,156580.000
04-Jan-2001 09:00,156580.000
04-Jan-2001 10:03,156590.000
04-Jan-2001 11:01,156590.000
04-Jan-2001 12:01,156580.000
04-Jan-2001 13:00,156570.000
04-Jan-2001 13:58,156570.000
04-Jan-2001 15:03,156570.000
04-Jan-2001 16:02,156570.000
04-Jan-2001 17:01,156570.000
04-Jan-2001 18:01,156570.000
04-Jan-2001 19:02,156570.000
04-Jan-2001 20:01,156570.000
04-Jan-2001 21:01,156570.000
04-Jan-2001 22:05,156570.000
04-Jan-2001 23:06,156570.000
05-Jan-2001 00:00,156590.000
05-Jan-2001 00:01,156570.000
05-Jan-2001 01:06,156570.000
05-Jan-2001 02:02,156570.000
05-Jan-2001 03:02,156570.000
05-Jan-2001 03:59,156570.000
05-Jan-2001 04:59,156570.000
05-Jan-2001 06:00,156570.000
05-Jan-2001 06:59,156570.000
05-Jan-2001 07:58,156570.000
05-Jan-2001 09:00,156570.000
05-Jan-2001 10:01,156570.000
05-Jan-2001 10:58,156570.000
05-Jan-2001 11:58,156570.000
05-Jan-2001 12:58,156570.000
05-Jan-2001 14:00,156570.000
05-Jan-2001 14:58,156570.000
05-Jan-2001 15:59,156570.000
05-Jan-2001 17:00,156570.000
05-Jan-2001 18:01,156580.000
05-Jan-2001 18:58,156580.000
05-Jan-2001 19:58,156580.000
05-Jan-2001 20:59,156580.000
05-Jan-2001 21:58,156580.000
05-Jan-2001 23:00,156580.000
05-Jan-2001 23:59,156580.000
06-Jan-2001 00:00,156605.000
06-Jan-2001 00:58,156580.000
06-Jan-2001 02:00,156580.000
06-Jan-2001 02:58,156580.000
06-Jan-2001 04:01,156580.000
06-Jan-2001 05:04,156590.000
06-Jan-2001 06:03,156590.000
06-Jan-2001 07:03,156590.000
06-Jan-2001 07:58,156590.000
06-Jan-2001 09:00,156590.000
06-Jan-2001 10:01,156590.000
06-Jan-2001 11:00,156590.000
06-Jan-2001 12:00,156590.000
06-Jan-2001 13:01,156590.000
06-Jan-2001 14:03,156590.000
06-Jan-2001 15:06,156590.000
06-Jan-2001 16:00,156590.000
06-Jan-2001 17:02,156590.000
06-Jan-2001 18:01,156590.000
06-Jan-2001 18:58,156590.000
06-Jan-2001 20:03,156590.000
06-Jan-2001 21:02,156590.000
06-Jan-2001 22:02,156590.000
06-Jan-2001 23:00,156600.000
07-Jan-2001 00:00,156621.000
07-Jan-2001 00:03,156600.000
07-Jan-2001 01:03,156600.000
07-Jan-2001 01:59,156600.000
07-Jan-2001 03:02,156600.000
07-Jan-2001 04:01,156590.000
07-Jan-2001 05:00,156590.000
07-Jan-2001 05:59,156590.000
07-Jan-2001 07:02,156590.000
07-Jan-2001 08:00,156590.000
07-Jan-2001 09:00,156590.000
07-Jan-2001 10:03,156590.000
07-Jan-2001 11:01,156590.000
07-Jan-2001 12:04,156590.000
07-Jan-2001 13:06,156590.000
07-Jan-2001 14:07,156590.000
07-Jan-2001 15:03,156580.000
07-Jan-2001 16:01,156580.000
07-Jan-2001 17:03,156580.000
07-Jan-2001 18:00,156580.000
07-Jan-2001 19:02,156580.000
07-Jan-2001 20:04,156580.000
07-Jan-2001 21:01,156580.000
07-Jan-2001 22:01,156580.000
07-Jan-2001 23:00,156580.000
08-Jan-2001 00:00,156605.000
08-Jan-2001 00:02,156580.000
08-Jan-2001 01:00,156570.000
08-Jan-2001 02:01,156570.000
08-Jan-2001 03:04,156570.000
08-Jan-2001 03:59,156560.000
08-Jan-2001 04:58,156560.000
08-Jan-2001 05:59,156560.000
08-Jan-2001 07:01,156560.000
08-Jan-2001 08:01,156560.000
08-Jan-2001 08:59,156560.000
08-Jan-2001 09:58,156560.000
08-Jan-2001 11:00,156560.000
08-Jan-2001 11:58,156560.000
08-Jan-2001 12:58,156560.000
08-Jan-2001 13:58,156560.000
08-Jan-2001 15:02,156560.000
08-Jan-2001 16:00,156560.000
08-Jan-2001 17:01,156560.000
08-Jan-2001 17:58,156560.000
08-Jan-2001 19:00,156560.000
08-Jan-2001 20:01,156560.000
08-Jan-2001 21:02,156560.000
08-Jan-2001 22:01,156560.000
08-Jan-2001 23:01,156560.000
08-Jan-2001 23:58,156560.000
09-Jan-2001 00:00,156574.000
09-Jan-2001 00:58,156560.000
09-Jan-2001 01:59,156560.000
09-Jan-2001 03:01,156560.000
09-Jan-2001 04:03,156560.000
09-Jan-2001 05:02,156560.000
09-Jan-2001 06:00,156560.000
09-Jan-2001 06:58,156560.000
09-Jan-2001 08:00,156560.000
09-Jan-2001 08:59,156560.000
09-Jan-2001 09:58,156560.000
09-Jan-2001 11:08,156550.000
09-Jan-2001 11:59,156550.000
09-Jan-2001 13:06,156550.000
09-Jan-2001 14:02,156550.000
09-Jan-2001 15:00,156550.000
09-Jan-2001 16:03,156550.000
09-Jan-2001 17:02,156550.000
09-Jan-2001 18:00,156550.000
09-Jan-2001 19:02,156550.000
09-Jan-2001 20:01,156550.000
09-Jan-2001 21:00,156550.000
09-Jan-2001 22:01,156550.000
09-Jan-2001 23:00,156550.000
10-Jan-2001 00:00,156550.000
10-Jan-2001 01:02,156550.000
10-Jan-2001 02:02,156550.000
10-Jan-2001 02:59,156550.000
10-Jan-2001 03:58,156550.000
10-Jan-2001 05:01,156550.000
10-Jan-2001 06:00,156550.000
10-Jan-2001 06:59,156550.000
10-Jan-2001 07:58,156550.000
10-Jan-2001 09:01,156550.000
10-Jan-2001 10:00,156540.000
10-Jan-2001 11:01,156540.000
10-Jan-2001 12:03,156540.000
10-Jan-2001 13:02,156540.000
10-Jan-2001 14:01,156540.000
10-Jan-2001 15:02,156540.000
10-Jan-2001 16:03,156530.000
10-Jan-2001 17:03,156540.000
10-Jan-2001 17:59,156530.000
10-Jan-2001 19:01,156530.000
10-Jan-2001 20:00,156520.000
10-Jan-2001 21:02,156510.000
10-Jan-2001 22:03,156520.000
10-Jan-2001 22:58,156510.000
11-Jan-2001 00:00,156510.000
11-Jan-2001 01:00,156510.000
11-Jan-2001 02:01,156510.000
11-Jan-2001 02:59,156510.000
11-Jan-2001 03:59,156500.000
11-Jan-2001 05:03,156500.000
11-Jan-2001 06:01,156500.000
11-Jan-2001 07:00,156500.000
11-Jan-2001 08:00,156480.000
11-Jan-2001 09:00,156480.000
11-Jan-2001 11:01,156460.000
11-Jan-2001 12:00,156460.000
11-Jan-2001 13:02,156460.000
11-Jan-2001 14:02,156460.000
11-Jan-2001 15:00,156480.000
11-Jan-2001 16:01,156500.000
11-Jan-2001 17:01,156500.000
11-Jan-2001 18:02,156500.000
11-Jan-2001 19:01,156510.000
11-Jan-2001 20:00,156510.000
11-Jan-2001 21:00,156520.000
11-Jan-2001 22:00,156520.000
11-Jan-2001 23:01,156530.000
12-Jan-2001 00:00,156542.000
12-Jan-2001 00:03,156540.000
12-Jan-2001 01:01,156540.000
12-Jan-2001 02:03,156550.000
12-Jan-2001 03:01,156560.000
12-Jan-2001 04:01,156570.000
12-Jan-2001 05:00,156580.000
12-Jan-2001 06:01,156580.000
12-Jan-2001 07:02,156590.000
12-Jan-2001 08:01,156600.000
12-Jan-2001 08:59,156600.000
12-Jan-2001 09:59,156620.000
12-Jan-2001 10:58,156640.000
12-Jan-2001 12:03,156640.000
12-Jan-2001 12:58,156640.000
12-Jan-2001 13:59,156680.000
12-Jan-2001 14:58,156680.000
12-Jan-2001 15:59,156700.000
12-Jan-2001 16:58,156720.000
12-Jan-2001 17:58,156740.000
12-Jan-2001 18:58,156740.000
12-Jan-2001 19:58,156760.000
12-Jan-2001 20:59,156760.000
12-Jan-2001 22:00,156800.000
12-Jan-2001 22:58,156820.000
12-Jan-2001 23:59,156820.000
13-Jan-2001 00:00,156811.000
13-Jan-2001 00:58,156840.000
13-Jan-2001 01:58,156860.000
13-Jan-2001 02:58,156880.000
13-Jan-2001 03:58,156880.000
13-Jan-2001 04:58,156880.000
13-Jan-2001 05:59,156940.000
13-Jan-2001 06:59,156960.000
13-Jan-2001 07:58,156980.000
13-Jan-2001 08:59,156980.000
13-Jan-2001 10:00,157000.000
13-Jan-2001 10:58,157000.000
13-Jan-2001 12:00,157000.000
13-Jan-2001 13:01,157020.000
13-Jan-2001 14:00,157030.000
13-Jan-2001 15:01,157030.000
13-Jan-2001 16:00,157040.000
13-Jan-2001 17:00,157050.000
13-Jan-2001 17:59,157060.000
13-Jan-2001 19:00,157060.000
13-Jan-2001 20:01,157060.000
13-Jan-2001 21:00,157070.000
13-Jan-2001 22:00,157090.000
13-Jan-2001 22:59,157100.000
14-Jan-2001 00:00,157120.000
14-Jan-2001 01:01,157140.000
14-Jan-2001 02:00,157140.000
14-Jan-2001 03:00,157160.000
14-Jan-2001 04:01,157180.000
14-Jan-2001 05:00,157200.000
14-Jan-2001 05:58,157220.000
14-Jan-2001 06:58,157240.000
14-Jan-2001 07:58,157260.000
14-Jan-2001 08:58,157280.000
14-Jan-2001 09:59,157280.000
14-Jan-2001 10:59,157300.000
14-Jan-2001 11:58,157300.000
14-Jan-2001 12:59,157310.000
14-Jan-2001 13:58,157320.000
14-Jan-2001 14:59,157330.000
14-Jan-2001 16:00,157330.000
14-Jan-2001 16:58,157340.000
14-Jan-2001 17:59,157340.000
14-Jan-2001 18:58,157350.000
14-Jan-2001 19:58,157360.000
14-Jan-2001 20:58,157370.000
14-Jan-2001 21:58,157370.000
14-Jan-2001 23:00,157380.000
14-Jan-2001 23:58,157390.000
15-Jan-2001 00:00,157414.000
15-Jan-2001 00:58,157400.000
15-Jan-2001 01:58,157400.000
15-Jan-2001 02:58,157420.000
15-Jan-2001 03:58,157420.000
15-Jan-2001 04:58,157440.000
15-Jan-2001 05:58,157460.000
15-Jan-2001 07:01,157480.000
15-Jan-2001 07:58,157480.000
15-Jan-2001 08:59,157500.000
15-Jan-2001 09:59,157520.000
15-Jan-2001 10:58,157520.000
15-Jan-2001 12:00,157540.000
15-Jan-2001 12:58,157560.000
15-Jan-2001 14:03,157560.000
15-Jan-2001 15:01,157560.000
15-Jan-2001 16:00,157560.000
15-Jan-2001 17:00,157600.000
15-Jan-2001 17:58,157600.000
15-Jan-2001 19:00,157610.000
15-Jan-2001 19:59,157620.000
15-Jan-2001 20:58,157630.000
15-Jan-2001 21:58,157630.000
15-Jan-2001 22:59,157630.000
15-Jan-2001 23:59,157640.000
16-Jan-2001 00:00,157652.000
16-Jan-2001 00:58,157640.000
16-Jan-2001 02:00,157640.000
16-Jan-2001 02:58,157660.000
16-Jan-2001 03:58,157670.000
16-Jan-2001 05:00,157670.000
16-Jan-2001 05:59,157670.000
16-Jan-2001 07:02,157680.000
16-Jan-2001 07:58,157690.000
16-Jan-2001 09:00,157700.000
16-Jan-2001 10:01,157700.000
16-Jan-2001 10:59,157700.000
16-Jan-2001 11:58,157700.000
16-Jan-2001 12:58,157700.000
16-Jan-2001 13:58,157700.000
16-Jan-2001 14:58,157740.000
16-Jan-2001 15:58,157760.000
16-Jan-2001 16:59,157760.000
16-Jan-2001 18:00,157780.000
16-Jan-2001 18:59,157780.000
16-Jan-2001 20:01,157780.000
16-Jan-2001 20:58,157800.000
16-Jan-2001 21:58,157820.000
16-Jan-2001 22:58,157820.000
17-Jan-2001 00:00,157820.000
17-Jan-2001 00:59,157820.000
17-Jan-2001 01:58,157860.000
17-Jan-2001 02:58,157860.000
17-Jan-2001 04:00,157860.000
17-Jan-2001 04:58,157880.000
17-Jan-2001 05:59,157880.000
17-Jan-2001 06:58,157900.000
17-Jan-2001 08:00,157900.000
17-Jan-2001 09:02,157920.000
17-Jan-2001 10:00,157920.000
17-Jan-2001 11:01,157940.000
17-Jan-2001 12:04,157940.000
17-Jan-2001 13:03,157940.000
17-Jan-2001 14:04,157960.000
17-Jan-2001 15:01,157960.000
17-Jan-2001 16:03,157960.000
17-Jan-2001 17:03,157960.000
17-Jan-2001 18:02,157960.000
17-Jan-2001 19:03,158000.000
17-Jan-2001 19:58,158020.000
17-Jan-2001 21:02,158020.000
17-Jan-2001 22:06,158040.000
17-Jan-2001 22:58,158040.000
17-Jan-2001 23:58,158040.000
18-Jan-2001 00:00,158019.000
18-Jan-2001 00:59,158060.000
18-Jan-2001 02:01,158060.000
18-Jan-2001 03:00,158060.000
18-Jan-2001 04:00,158080.000
18-Jan-2001 04:59,158100.000
18-Jan-2001 05:58,158100.000
18-Jan-2001 06:58,158100.000
18-Jan-2001 07:58,158110.000
18-Jan-2001 08:58,158110.000
18-Jan-2001 09:58,158120.000
18-Jan-2001 11:00,158120.000
18-Jan-2001 12:00,158120.000
18-Jan-2001 12:59,158130.000
18-Jan-2001 13:58,158130.000
18-Jan-2001 14:59,158140.000
18-Jan-2001 15:58,158140.000
18-Jan-2001 16:59,158140.000
18-Jan-2001 17:58,158150.000
18-Jan-2001 18:58,158150.000
18-Jan-2001 20:00,158160.000
18-Jan-2001 20:58,158160.000
18-Jan-2001 22:01,158180.000
18-Jan-2001 22:58,158180.000
19-Jan-2001 00:00,158208.000
19-Jan-2001 00:01,158190.000
19-Jan-2001 00:58,158190.000
19-Jan-2001 01:59,158190.000
19-Jan-2001 03:00,158200.000
19-Jan-2001 04:01,158200.000
19-Jan-2001 04:58,158240.000
19-Jan-2001 05:59,158240.000
19-Jan-2001 06:59,158260.000
19-Jan-2001 08:00,158260.000
19-Jan-2001 09:03,158280.000
19-Jan-2001 10:00,158280.000
19-Jan-2001 10:58,158300.000
19-Jan-2001 12:05,158320.000
19-Jan-2001 13:03,158320.000
19-Jan-2001 13:58,158340.000
19-Jan-2001 14:58,158340.000
19-Jan-2001 16:00,158360.000
19-Jan-2001 17:01,158360.000
19-Jan-2001 17:59,158400.000
19-Jan-2001 18:58,158410.000
19-Jan-2001 19:58,158410.000
19-Jan-2001 21:00,158420.000
19-Jan-2001 22:00,158430.000
19-Jan-2001 23:05,158440.000
20-Jan-2001 00:00,158447.000
20-Jan-2001 00:03,158440.000
20-Jan-2001 01:04,158440.000
20-Jan-2001 02:03,158440.000
20-Jan-2001 03:04,158460.000
20-Jan-2001 04:00,158470.000
20-Jan-2001 04:58,158480.000
20-Jan-2001 05:58,158480.000
20-Jan-2001 07:01,158490.000
20-Jan-2001 08:05,158500.000
20-Jan-2001 09:02,158500.000
20-Jan-2001 09:59,158500.000
20-Jan-2001 10:58,158500.000
20-Jan-2001 12:00,158540.000
20-Jan-2001 13:00,158560.000
20-Jan-2001 14:06,158560.000
20-Jan-2001 15:03,158580.000
20-Jan-2001 16:02,158580.000
20-Jan-2001 17:05,158580.000
20-Jan-2001 18:01,158620.000
20-Jan-2001 19:01,158620.000
20-Jan-2001 19:59,158620.000
20-Jan-2001 21:06,158620.000
20-Jan-2001 22:00,158680.000
20-Jan-2001 23:01,158680.000
20-Jan-2001 23:58,158700.000
21-Jan-2001 00:00,158702.000
21-Jan-2001 01:01,158700.000
21-Jan-2001 01:58,158740.000
21-Jan-2001 02:59,158740.000
21-Jan-2001 03:58,158760.000
21-Jan-2001 05:00,158760.000
21-Jan-2001 05:59,158760.000
21-Jan-2001 06:59,158800.000
21-Jan-2001 07:59,158800.000
21-Jan-2001 09:00,158820.000
21-Jan-2001 10:00,158840.000
21-Jan-2001 11:00,158860.000
21-Jan-2001 11:59,158860.000
21-Jan-2001 13:04,158880.000
21-Jan-2001 13:59,158880.000
21-Jan-2001 14:58,158910.000
21-Jan-2001 16:00,158910.000
21-Jan-2001 16:59,158920.000
21-Jan-2001 17:58,158930.000
21-Jan-2001 18:58,158930.000
21-Jan-2001 19:59,158940.000
21-Jan-2001 20:59,158950.000
21-Jan-2001 21:58,158960.000
21-Jan-2001 23:00,158970.000
21-Jan-2001 23:59,158980.000
22-Jan-2001 00:00,158989.000
22-Jan-2001 00:59,158990.000
22-Jan-2001 02:00,159000.000
22-Jan-2001 03:00,159020.000
22-Jan-2001 04:00,159020.000
22-Jan-2001 05:03,159040.000
22-Jan-2001 06:00,159040.000
22-Jan-2001 07:01,159080.000
22-Jan-2001 08:01,159100.000
22-Jan-2001 09:02,159100.000
22-Jan-2001 10:02,159140.000
22-Jan-2001 11:00,159140.000
22-Jan-2001 11:59,159160.000
22-Jan-2001 12:59,159160.000
22-Jan-2001 14:03,159180.000
22-Jan-2001 15:01,159200.000
22-Jan-2001 16:00,159210.000
22-Jan-2001 16:59,159220.000
22-Jan-2001 17:58,159230.000
22-Jan-2001 18:59,159240.000
22-Jan-2001 19:59,159240.000
22-Jan-2001 20:59,159260.000
22-Jan-2001 21:59,159260.000
22-Jan-2001 23:03,159270.000
22-Jan-2001 23:58,159280.000
23-Jan-2001 00:00,159309.000
23-Jan-2001 01:00,159290.000
23-Jan-2001 01:59,159300.000
23-Jan-2001 03:00,159320.000
23-Jan-2001 04:02,159320.000
23-Jan-2001 04:59,159340.000
23-Jan-2001 06:04,159360.000
23-Jan-2001 07:00,159380.000
23-Jan-2001 08:01,159380.000
23-Jan-2001 09:01,159380.000
23-Jan-2001 09:59,159420.000
23-Jan-2001 11:03,159420.000
23-Jan-2001 11:59,159420.000
23-Jan-2001 12:58,159460.000
23-Jan-2001 14:01,159460.000
23-Jan-2001 15:00,159480.000
23-Jan-2001 15:59,159500.000
23-Jan-2001 17:00,159500.000
23-Jan-2001 18:58,159540.000
23-Jan-2001 19:58,159560.000
23-Jan-2001 20:59,159560.000
23-Jan-2001 21:58,159560.000
23-Jan-2001 23:01,159620.000
24-Jan-2001 00:00,159612.000
24-Jan-2001 00:05,159640.000
24-Jan-2001 00:58,159660.000
24-Jan-2001 01:59,159680.000
24-Jan-2001 02:59,159710.000
24-Jan-2001 04:00,159720.000
24-Jan-2001 04:58,159730.000
24-Jan-2001 06:01,159750.000
24-Jan-2001 07:03,159760.000
24-Jan-2001 07:58,159780.000
24-Jan-2001 08:59,159790.000
24-Jan-2001 10:02,159800.000
24-Jan-2001 10:58,159820.000
24-Jan-2001 11:58,159860.000
24-Jan-2001 12:58,159880.000
24-Jan-2001 13:59,159940.000
24-Jan-2001 14:59,159940.000
24-Jan-2001 15:59,159940.000
24-Jan-2001 17:00,159960.000
24-Jan-2001 18:00,160000.000
24-Jan-2001 18:59,160010.000
24-Jan-2001 19:59,160030.000
24-Jan-2001 21:00,160040.000
24-Jan-2001 21:58,160040.000
24-Jan-2001 23:01,160070.000
24-Jan-2001 23:58,160080.000
25-Jan-2001 00:00,160109.000
25-Jan-2001 00:59,160090.000
25-Jan-2001 01:58,160100.000
25-Jan-2001 02:58,160140.000
25-Jan-2001 03:58,160160.000
25-Jan-2001 04:58,160180.000
25-Jan-2001 06:02,160220.000
25-Jan-2001 06:58,160240.000
25-Jan-2001 08:02,160260.000
25-Jan-2001 08:59,160300.000
25-Jan-2001 09:58,160300.000
25-Jan-2001 10:58,160320.000
25-Jan-2001 11:59,160360.000
25-Jan-2001 13:00,160360.000
25-Jan-2001 13:59,160420.000
25-Jan-2001 14:58,160420.000
25-Jan-2001 15:58,160460.000
25-Jan-2001 17:00,160480.000
25-Jan-2001 18:00,160480.000
25-Jan-2001 18:59,160510.000
25-Jan-2001 20:01,160520.000
25-Jan-2001 21:00,160530.000
25-Jan-2001 21:58,160540.000
25-Jan-2001 23:00,160560.000
25-Jan-2001 23:58,160570.000
26-Jan-2001 00:00,160574.000
26-Jan-2001 00:58,160580.000
26-Jan-2001 01:58,160590.000
26-Jan-2001 03:00,160600.000
26-Jan-2001 04:00,160620.000
26-Jan-2001 04:59,160640.000
26-Jan-2001 05:58,160680.000
26-Jan-2001 06:59,160680.000
26-Jan-2001 08:01,160720.000
26-Jan-2001 09:02,160740.000
26-Jan-2001 10:03,160760.000
26-Jan-2001 11:02,160760.000
26-Jan-2001 12:03,160760.000
26-Jan-2001 13:00,160800.000
26-Jan-2001 14:03,160810.000
26-Jan-2001 15:02,160820.000
26-Jan-2001 15:59,160830.000
26-Jan-2001 17:02,160840.000
26-Jan-2001 17:58,160840.000
26-Jan-2001 18:58,160860.000
26-Jan-2001 20:00,160870.000
26-Jan-2001 20:59,160880.000
26-Jan-2001 21:58,160890.000
26-Jan-2001 22:58,160900.000
26-Jan-2001 23:58,160920.000
27-Jan-2001 00:00,160960.000
27-Jan-2001 00:58,160940.000
27-Jan-2001 02:01,160960.000
27-Jan-2001 02:58,160980.000
27-Jan-2001 04:03,161000.000
27-Jan-2001 05:00,161020.000
27-Jan-2001 06:01,161040.000
27-Jan-2001 07:01,161040.000
27-Jan-2001 08:01,161080.000
27-Jan-2001 09:00,161100.000
27-Jan-2001 10:03,161100.000
27-Jan-2001 11:03,161120.000
27-Jan-2001 12:02,161140.000
27-Jan-2001 13:07,161160.000
27-Jan-2001 14:04,161160.000
27-Jan-2001 15:06,161180.000
27-Jan-2001 16:02,161200.000
27-Jan-2001 17:03,161220.000
27-Jan-2001 18:03,161240.000
27-Jan-2001 19:02,161260.000
27-Jan-2001 20:02,161280.000
27-Jan-2001 21:02,161280.000
27-Jan-2001 22:07,161310.000
27-Jan-2001 23:06,161310.000
28-Jan-2001 00:00,161297.000
28-Jan-2001 00:05,161320.000
28-Jan-2001 01:00,161330.000
28-Jan-2001 02:00,161330.000
28-Jan-2001 03:01,161340.000
28-Jan-2001 04:02,161350.000
28-Jan-2001 05:02,161360.000
28-Jan-2001 06:03,161360.000
28-Jan-2001 07:00,161380.000
28-Jan-2001 08:01,161380.000
28-Jan-2001 09:05,161380.000
28-Jan-2001 10:06,161390.000
28-Jan-2001 11:04,161400.000
28-Jan-2001 12:08,161400.000
28-Jan-2001 13:01,161420.000
28-Jan-2001 14:02,161440.000
28-Jan-2001 15:04,161460.000
28-Jan-2001 16:01,161480.000
28-Jan-2001 17:01,161480.000
28-Jan-2001 18:04,161500.000
28-Jan-2001 22:01,161560.000
28-Jan-2001 23:00,161560.000
29-Jan-2001 00:00,161600.000
29-Jan-2001 00:59,161600.000
29-Jan-2001 01:59,161610.000
29-Jan-2001 03:01,161610.000
29-Jan-2001 04:00,161620.000
29-Jan-2001 05:00,161630.000
29-Jan-2001 05:59,161640.000
29-Jan-2001 07:02,161640.000
29-Jan-2001 07:58,161660.000
